doc_type,year,filename,url
economic_survey,1962-1963,8%20Balance%20of%20Payments.pdf,https://www.indiabudget.gov.in/budget_archive/es1962-63/8%20Balance%20of%20Payments.pdf
economic_survey,1961-1962,0%20Economic%20Survey%201961-62%20Index.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/0%20Economic%20Survey%201961-62%20Index.pdf
economic_survey,1961-1962,1%20Assessment%20in%20Brief.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/1%20Assessment%20in%20Brief.pdf
economic_survey,1961-1962,2%20Production%20and%20Supplies.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/2%20Production%20and%20Supplies.pdf
economic_survey,1961-1962,3%20Government%20Outlays%20and%20Private%20Investment.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/3%20Government%20Outlays%20and%20Private%20Investment.pdf
economic_survey,1961-1962,4%20Money%20and%20Capital%20Markets.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/4%20Money%20and%20Capital%20Markets.pdf
economic_survey,1961-1962,5%20Prices.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/5%20Prices.pdf
economic_survey,1961-1962,6%20Balance%20of%20Payments.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/6%20Balance%20of%20Payments.pdf
economic_survey,1961-1962,7%20Employment.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/7%20Employment.pdf
economic_survey,1961-1962,8%20Economic%20Polcy%20and%20Measures.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/8%20Economic%20Polcy%20and%20Measures.pdf
economic_survey,1961-1962,9%20Outlook%20for%201962-63.pdf,https://www.indiabudget.gov.in/budget_archive/es1961-62/9%20Outlook%20for%201962-63.pdf
economic_survey,1960-1961,1%20The%20Assessment%20In%20Brief.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/1%20The%20Assessment%20In%20Brief.pdf
economic_survey,1960-1961,2%20Production.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/2%20Production.pdf
economic_survey,1960-1961,3%20Employment.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/3%20Employment.pdf
economic_survey,1960-1961,4%20Monetary%20Trends.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/4%20Monetary%20Trends.pdf
economic_survey,1960-1961,5%20Prices.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/5%20Prices.pdf
economic_survey,1960-1961,6%20Balance%20of%20Payments.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/6%20Balance%20of%20Payments.pdf
economic_survey,1960-1961,7%20Economic%20Policy%20And%20Measures.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/7%20Economic%20Policy%20And%20Measures.pdf
economic_survey,1960-1961,8%20The%20Outlook%20For%201961-62.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/8%20The%20Outlook%20For%201961-62.pdf
economic_survey,1960-1961,9%20The%20Plan.pdf,https://www.indiabudget.gov.in/budget_archive/es1960-61/9%20The%20Plan.pdf
economic_survey,1958-1959,1%20The%20Economic%20Situation.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/1%20The%20Economic%20Situation.pdf
economic_survey,1958-1959,2%20Production.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/2%20Production.pdf
economic_survey,1958-1959,3%20Employment.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/3%20Employment.pdf
economic_survey,1958-1959,4%20Monetary%20Trends.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/4%20Monetary%20Trends.pdf
economic_survey,1958-1959,5%20Prices.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/5%20Prices.pdf
economic_survey,1958-1959,6%20Balance%20of%20Payments.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/6%20Balance%20of%20Payments.pdf
economic_survey,1958-1959,7%20Economic%20Policy%20and%20Measures.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/7%20Economic%20Policy%20and%20Measures.pdf
economic_survey,1958-1959,8%20The%20Outlook.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/8%20The%20Outlook.pdf
economic_survey,1958-1959,9%20The%20Plan.pdf,https://www.indiabudget.gov.in/budget_archive/es1958-59/9%20The%20Plan.pdf
economic_survey,1957-1958,1%20Stresses%20and%20Strains%20of%20Development.pdf,https://www.indiabudget.gov.in/budget_archive/es1957-58/1%20Stresses%20and%20Strains%20of%20Development.pdf
economic_survey,1957-1958,2%20Review%20of%20Economic%20Trends.pdf,https://www.indiabudget.gov.in/budget_archive/es1957-58/2%20Review%20of%20Economic%20Trends.pdf
economic_survey,1957-1958,3%20Ecomomic%20Policy%20and%20Measures.pdf,https://www.indiabudget.gov.in/budget_archive/es1957-58/3%20Ecomomic%20Policy%20and%20Measures.pdf
economic_survey,1957-1958,4%20The%20Outlook.pdf,https://www.indiabudget.gov.in/budget_archive/es1957-58/4%20The%20Outlook.pdf
economic_survey,1957-1958,5%20Adjustments%20in%20the%20Plan.pdf,https://www.indiabudget.gov.in/budget_archive/es1957-58/5%20Adjustments%20in%20the%20Plan.pdf
economic_survey,1957-1958,6%20Conclusion.pdf,https://www.indiabudget.gov.in/budget_archive/es1957-58/6%20Conclusion.pdf
budget_speech,1999-2000,bs199900.pdf,missing from government server
budget_speech,2010-11,bs201011.pdf,missing from government server
budget_speech,2008-09,N/A,"served as HTML page, not PDF, needs separate handling"
budget_speech,2009-10,N/A,"served as HTML page, not PDF, needs separate handling"
